time,Humedad,Luminosidad,Temperatura Predicha
2025-05-23T14:28:50.493012Z,77.0,145.0,29.72
2025-05-23T14:28:52.503158Z,79.0,336.0,21.36
2025-05-23T14:28:54.518307Z,87.0,293.0,25.44
2025-05-23T14:28:56.493446Z,60.0,240.0,24.5
2025-05-23T14:28:58.516101Z,69.0,231.0,24.11
2025-05-23T14:29:00.514419Z,81.0,263.0,28.27
2025-05-23T14:29:02.564393Z,74.0,328.0,21.51
2025-05-23T14:29:04.504149Z,82.0,395.0,30.47
2025-05-23T14:29:06.502448Z,61.0,181.0,19.38
2025-05-23T14:29:08.544247Z,83.0,335.0,22.53
2025-05-23T14:29:10.762920Z,63.0,142.0,22.01
2025-05-23T14:29:12.502534Z,79.0,312.0,23.99
2025-05-23T14:29:14.587202Z,75.0,167.0,18.61
2025-05-23T14:29:16.514556Z,85.0,236.0,28.4
2025-05-23T14:29:18.507242Z,77.0,352.0,31.2
2025-05-23T14:29:20.502157Z,84.0,314.0,24.67
2025-05-23T14:29:22.523330Z,68.0,378.0,23.38
2025-05-23T14:29:24.841901Z,83.0,231.0,23.46
2025-05-23T14:29:26.555562Z,65.0,194.0,24.45
2025-05-23T14:29:28.553108Z,85.0,184.0,23.59
2025-05-23T14:29:30.561652Z,68.0,117.0,24.98
2025-05-23T14:29:32.514286Z,85.0,108.0,22.66
2025-05-23T14:29:34.544190Z,66.0,109.0,28.39
2025-05-23T14:29:36.524518Z,68.0,364.0,22.66
2025-05-23T14:29:38.522946Z,77.0,250.0,27.74
2025-05-23T14:29:40.724308Z,83.0,152.0,23.2
2025-05-23T14:29:42.547021Z,82.0,145.0,21.53
2025-05-23T14:29:44.523204Z,83.0,338.0,26.17
2025-05-23T14:29:46.533943Z,71.0,112.0,22.34
2025-05-23T14:29:48.597589Z,78.0,352.0,30.96
2025-05-23T14:29:50.522932Z,68.0,179.0,29.67
2025-05-23T14:29:52.557433Z,75.0,230.0,29.59
2025-05-23T14:29:54.532812Z,65.0,322.0,21.99
2025-05-23T14:29:56.523085Z,63.0,277.0,23.5
2025-05-23T14:29:58.522921Z,70.0,210.0,20.45
2025-05-23T14:30:00.522880Z,87.0,298.0,27.88
2025-05-23T14:30:02.526992Z,76.0,137.0,32.95
2025-05-23T14:30:04.546045Z,63.0,286.0,19.36
2025-05-23T14:30:06.712519Z,76.0,383.0,21.86
2025-05-23T14:30:08.558260Z,60.0,268.0,30.17
2025-05-23T14:30:10.557266Z,74.0,299.0,26.33
2025-05-23T14:30:12.526696Z,75.0,310.0,28.43
2025-05-23T14:30:14.582949Z,71.0,112.0,22.34
2025-05-23T14:30:16.540730Z,81.0,116.0,22.8
2025-05-23T14:30:18.563220Z,69.0,104.0,21.79
2025-05-23T14:30:20.551049Z,73.0,233.0,25.14
2025-05-23T14:30:22.588312Z,88.0,335.0,19.07
2025-05-23T14:30:24.567291Z,76.0,288.0,22.69
2025-05-23T14:30:26.565501Z,87.0,291.0,18.84
2025-05-23T14:30:28.599247Z,72.0,248.0,23.14
2025-05-23T14:30:30.774095Z,63.0,367.0,23.81
2025-05-23T14:30:32.542142Z,68.0,141.0,24.7
2025-05-23T14:30:34.565733Z,79.0,151.0,21.34
2025-05-23T14:30:36.566051Z,71.0,120.0,23.54
2025-05-23T14:30:38.562976Z,62.0,226.0,25.37
2025-05-23T14:30:40.647465Z,80.0,153.0,26.4
2025-05-23T14:30:42.579093Z,64.0,367.0,23.77
2025-05-23T14:30:44.564674Z,79.0,273.0,20.59
2025-05-23T14:30:46.642986Z,74.0,142.0,19.24
2025-05-23T14:30:48.576147Z,86.0,161.0,27.11
2025-05-23T14:30:50.611701Z,66.0,183.0,27.84
2025-05-23T14:30:52.566774Z,63.0,363.0,24.33
2025-05-23T14:30:54.551245Z,78.0,278.0,25.09
2025-05-23T14:30:56.614646Z,68.0,127.0,21.27
2025-05-23T14:30:58.587873Z,72.0,384.0,23.83
2025-05-23T14:31:00.574612Z,88.0,144.0,19.21
2025-05-23T14:31:02.554384Z,84.0,234.0,29.75
2025-05-23T14:31:04.587275Z,60.0,227.0,26.3
2025-05-23T14:31:06.576097Z,73.0,347.0,23.89
2025-05-23T14:31:08.832546Z,74.0,279.0,26.18
2025-05-23T14:31:10.564550Z,80.0,383.0,27.37
2025-05-23T14:31:12.557339Z,88.0,295.0,25.98
2025-05-23T14:31:14.571285Z,71.0,313.0,27.27
2025-05-23T14:31:16.566257Z,62.0,163.0,24.24
2025-05-23T14:31:18.566517Z,67.0,346.0,30.32
2025-05-23T14:31:20.566351Z,61.0,184.0,18.59
2025-05-23T14:31:22.595205Z,62.0,119.0,29.54
2025-05-23T14:31:24.566667Z,67.0,297.0,20.07
2025-05-23T14:31:26.816183Z,86.0,122.0,18.38
2025-05-23T14:31:28.566458Z,78.0,104.0,24.9
2025-05-23T14:31:30.587223Z,79.0,172.0,19.29
2025-05-23T14:31:32.575989Z,85.0,307.0,30.39
2025-05-23T14:31:34.586028Z,83.0,173.0,26.2
2025-05-23T14:31:36.604489Z,68.0,398.0,29.51
2025-05-23T14:31:38.578196Z,73.0,105.0,21.48
2025-05-23T14:31:40.602898Z,74.0,189.0,21.15
2025-05-23T14:31:42.584326Z,77.0,362.0,26.03
2025-05-23T14:31:44.586609Z,66.0,262.0,21.01
2025-05-23T14:31:46.586880Z,83.0,208.0,21.66
2025-05-23T14:31:48.586449Z,76.0,255.0,18.33
2025-05-23T14:31:50.632525Z,75.0,360.0,28.51
2025-05-23T14:31:52.598637Z,86.0,152.0,21.85
2025-05-23T14:31:54.591696Z,74.0,369.0,25.81
2025-05-23T14:31:56.596215Z,68.0,100.0,24.13
2025-05-23T14:31:58.605942Z,69.0,317.0,29.2
2025-05-23T14:32:00.588411Z,61.0,232.0,28.06
2025-05-23T14:32:02.587346Z,60.0,385.0,24.87
2025-05-23T14:32:04.587920Z,69.0,184.0,24.2
2025-05-23T14:32:06.594016Z,70.0,308.0,26.22
2025-05-23T14:32:08.607088Z,78.0,351.0,32.16
2025-05-23T14:32:10.588966Z,60.0,211.0,24.41
2025-05-23T14:32:12.614081Z,80.0,301.0,24.5
2025-05-23T14:32:14.612261Z,87.0,332.0,23.8
2025-05-23T14:32:16.620429Z,77.0,354.0,27.62
2025-05-23T14:32:18.893125Z,87.0,365.0,24.38
2025-05-23T14:32:20.604527Z,62.0,188.0,24.33
2025-05-23T14:32:22.603048Z,74.0,286.0,29.12
2025-05-23T14:32:24.601345Z,85.0,156.0,27.35
2025-05-23T14:32:26.649647Z,65.0,214.0,23.96
2025-05-23T14:32:28.611660Z,68.0,196.0,25.52
2025-05-23T14:32:30.615148Z,65.0,204.0,27.23
2025-05-23T14:32:32.594188Z,85.0,150.0,29.25
2025-05-23T14:32:34.632970Z,73.0,195.0,22.16
2025-05-23T14:32:36.598588Z,65.0,374.0,23.9
2025-05-23T14:32:38.678194Z,84.0,351.0,21.2
2025-05-23T14:32:40.651302Z,61.0,184.0,18.59
2025-05-23T14:32:42.624369Z,76.0,166.0,28.56
2025-05-23T14:32:44.619033Z,78.0,110.0,23.31
2025-05-23T14:32:46.618058Z,65.0,294.0,27.03
2025-05-23T14:32:48.631191Z,84.0,138.0,21.38
2025-05-23T14:32:50.616920Z,73.0,108.0,24.36
2025-05-23T14:32:52.665155Z,85.0,154.0,20.32
2025-05-23T14:32:54.763032Z,60.0,335.0,27.26
2025-05-23T14:32:56.609739Z,87.0,125.0,25.56
2025-05-23T14:32:58.607972Z,73.0,176.0,23.84
2025-05-23T14:33:00.624644Z,78.0,216.0,27.26
2025-05-23T14:33:02.743027Z,68.0,153.0,22.32
2025-05-23T14:33:04.639872Z,86.0,171.0,29.02
2025-05-23T14:33:06.633127Z,63.0,282.0,20.19
2025-05-23T14:33:08.634315Z,72.0,351.0,23.32
2025-05-23T14:33:10.644405Z,75.0,372.0,18.37
2025-05-23T14:33:12.677947Z,85.0,120.0,23.72
2025-05-23T14:33:14.624318Z,86.0,105.0,25.83
2025-05-23T14:33:16.642958Z,73.0,284.0,24.33
2025-05-23T14:33:18.628139Z,83.0,239.0,25.69
2025-05-23T14:33:20.628778Z,69.0,116.0,24.29
2025-05-23T14:33:22.618973Z,78.0,109.0,22.19
2025-05-23T14:33:24.623144Z,78.0,190.0,28.1
2025-05-23T14:33:26.628736Z,83.0,224.0,30.22
2025-05-23T14:33:28.713185Z,80.0,316.0,23.62
2025-05-23T14:33:30.623048Z,83.0,144.0,19.69
2025-05-23T14:33:32.694540Z,85.0,110.0,26.34
2025-05-23T14:33:34.649217Z,60.0,356.0,23.41
2025-05-23T14:33:36.643244Z,67.0,150.0,20.6
2025-05-23T14:33:38.636152Z,81.0,253.0,30.25
2025-05-23T14:33:40.663062Z,81.0,167.0,22.04
2025-05-23T14:33:42.660997Z,72.0,139.0,29.43
2025-05-23T14:33:44.702902Z,84.0,102.0,30.01
2025-05-23T14:33:46.693588Z,87.0,179.0,20.49
2025-05-23T14:33:48.672979Z,85.0,102.0,26.8
2025-05-23T14:33:50.765310Z,68.0,239.0,23.89
2025-05-23T14:33:52.664325Z,88.0,360.0,20.56
2025-05-23T14:33:54.644037Z,79.0,238.0,25.75
2025-05-23T14:33:56.673033Z,76.0,243.0,21.63
2025-05-23T14:33:58.634551Z,77.0,237.0,24.6
2025-05-23T14:34:00.653062Z,78.0,112.0,25.02
2025-05-23T14:34:02.653103Z,86.0,393.0,23.41
2025-05-23T14:34:04.653166Z,79.0,294.0,17.33
2025-05-23T14:34:06.653229Z,82.0,230.0,21.39
2025-05-23T14:34:08.643234Z,88.0,360.0,20.56
2025-05-23T14:34:10.652491Z,83.0,249.0,19.07
2025-05-23T14:34:12.664196Z,66.0,123.0,29.21
2025-05-23T14:34:14.657049Z,60.0,214.0,28.19
2025-05-23T14:34:16.690978Z,85.0,227.0,20.03
2025-05-23T14:34:18.674058Z,74.0,179.0,21.04
2025-05-23T14:34:20.670686Z,61.0,285.0,20.52
2025-05-23T14:34:22.694344Z,62.0,316.0,27.9
2025-05-23T14:34:24.673748Z,60.0,194.0,25.8
2025-05-23T14:34:26.918236Z,68.0,155.0,26.13
2025-05-23T14:34:28.664373Z,68.0,169.0,20.87
2025-05-23T14:34:30.756552Z,78.0,142.0,24.13
2025-05-23T14:34:32.661574Z,72.0,266.0,29.41
2025-05-23T14:34:34.684074Z,73.0,279.0,24.37
2025-05-23T14:34:36.673218Z,64.0,364.0,24.6
2025-05-23T14:34:38.675558Z,89.0,188.0,19.63
2025-05-23T14:34:40.714374Z,61.0,322.0,17.59
2025-05-23T14:34:42.960139Z,62.0,315.0,25.4
2025-05-23T14:34:44.757144Z,70.0,129.0,18.45
2025-05-23T14:34:46.682153Z,65.0,309.0,28.11
2025-05-23T14:34:48.691147Z,61.0,362.0,22.1
2025-05-23T14:34:50.677334Z,70.0,334.0,24.63
2025-05-23T14:34:52.677408Z,82.0,246.0,21.67
2025-05-23T14:34:54.694313Z,73.0,216.0,22.03
2025-05-23T14:34:56.675195Z,89.0,106.0,29.1
2025-05-23T14:34:58.692328Z,66.0,375.0,26.87
2025-05-23T14:35:00.824196Z,88.0,306.0,24.52
2025-05-23T14:35:02.752453Z,64.0,378.0,28.37
2025-05-23T14:35:04.704597Z,83.0,105.0,25.06
2025-05-23T14:35:06.703007Z,81.0,152.0,22.63
2025-05-23T14:35:08.822809Z,87.0,291.0,18.84
2025-05-23T14:35:10.746023Z,85.0,380.0,21.53
2025-05-23T14:35:13.023233Z,64.0,346.0,25.64
2025-05-23T14:35:14.695314Z,66.0,384.0,28.74
2025-05-23T14:35:16.694623Z,65.0,115.0,22.8
2025-05-23T14:35:18.704152Z,68.0,317.0,23.54
2025-05-23T14:35:20.752251Z,72.0,324.0,25.48
2025-05-23T14:35:22.964575Z,79.0,158.0,21.66
2025-05-23T14:35:24.824165Z,62.0,347.0,26.62
2025-05-23T14:35:26.702952Z,74.0,288.0,27.94
2025-05-23T14:35:28.800394Z,83.0,115.0,28.63
2025-05-23T14:35:30.699064Z,61.0,329.0,28.51
2025-05-23T14:35:32.745376Z,79.0,380.0,26.79
2025-05-23T14:35:34.747172Z,60.0,322.0,17.26
2025-05-23T14:35:36.733709Z,69.0,203.0,27.31
2025-05-23T14:35:38.773115Z,76.0,398.0,27.18
2025-05-23T14:35:40.721097Z,62.0,167.0,26.42
2025-05-23T14:35:42.716101Z,73.0,303.0,21.06
2025-05-23T14:35:44.830084Z,80.0,366.0,22.2
2025-05-23T14:35:46.866340Z,81.0,336.0,21.54
2025-05-23T14:35:48.855027Z,77.0,293.0,20.76
2025-05-23T14:35:50.713552Z,77.0,252.0,25.1
2025-05-23T14:35:52.993587Z,62.0,221.0,23.44
2025-05-23T14:35:54.714096Z,87.0,105.0,27.26
2025-05-23T14:35:56.864202Z,65.0,203.0,23.78
2025-05-23T14:35:58.727337Z,88.0,238.0,24.69
2025-05-23T14:36:00.712874Z,76.0,194.0,25.04
2025-05-23T14:36:02.734864Z,61.0,171.0,19.5
2025-05-23T14:36:04.715557Z,77.0,383.0,23.56
2025-05-23T14:36:06.708858Z,82.0,195.0,27.46
2025-05-23T14:36:08.722355Z,61.0,329.0,28.51
2025-05-23T14:36:10.724305Z,71.0,126.0,19.58
2025-05-23T14:36:12.822991Z,67.0,171.0,21.56
2025-05-23T14:36:14.765023Z,85.0,121.0,23.66
2025-05-23T14:36:16.719828Z,71.0,100.0,27.21
2025-05-23T14:36:18.843879Z,63.0,290.0,22.64
2025-05-23T14:36:20.743078Z,79.0,320.0,20.84
2025-05-23T14:36:22.749428Z,66.0,194.0,24.25
2025-05-23T14:36:24.717765Z,62.0,367.0,23.9
2025-05-23T14:36:26.728552Z,64.0,120.0,27.1
2025-05-23T14:36:28.746474Z,81.0,324.0,23.57
2025-05-23T14:36:30.739372Z,73.0,219.0,30.48
2025-05-23T14:36:32.733105Z,66.0,125.0,28.42
2025-05-23T14:36:35.377187Z,85.0,221.0,20.22
2025-05-23T14:36:36.732966Z,75.0,381.0,27.82
2025-05-23T14:36:38.767787Z,63.0,348.0,26.59
2025-05-23T14:36:40.733166Z,75.0,382.0,27.85
2025-05-23T14:36:42.734390Z,67.0,289.0,25.49
2025-05-23T14:36:44.738239Z,76.0,278.0,24.96
2025-05-23T14:36:46.782064Z,70.0,114.0,28.14
2025-05-23T14:36:48.753868Z,85.0,200.0,20.87
2025-05-23T14:36:50.842724Z,66.0,343.0,21.11
2025-05-23T14:36:52.757944Z,72.0,216.0,26.1
2025-05-23T14:36:54.741946Z,79.0,155.0,17.93
2025-05-23T14:36:56.738986Z,78.0,211.0,22.64
2025-05-23T14:36:58.746236Z,81.0,341.0,25.92
2025-05-23T14:37:00.784439Z,75.0,170.0,19.12
2025-05-23T14:37:02.758382Z,80.0,240.0,22.5
2025-05-23T14:37:04.743134Z,80.0,393.0,28.57
2025-05-23T14:37:06.743268Z,62.0,249.0,24.22
2025-05-23T14:37:08.793064Z,66.0,238.0,25.03
2025-05-23T14:37:10.757645Z,79.0,203.0,23.52
2025-05-23T14:37:12.993249Z,78.0,125.0,25.15
2025-05-23T14:37:14.764695Z,79.0,108.0,23.05
2025-05-23T14:37:16.874947Z,60.0,128.0,26.14
2025-05-23T14:37:18.760226Z,63.0,115.0,21.51
2025-05-23T14:37:21.017777Z,64.0,358.0,22.43
2025-05-23T14:37:22.755753Z,84.0,271.0,27.94
2025-05-23T14:37:24.793076Z,61.0,312.0,24.58
2025-05-23T14:37:26.802402Z,85.0,307.0,30.39
2025-05-23T14:37:28.769668Z,70.0,118.0,24.07
2025-05-23T14:37:30.794849Z,77.0,224.0,21.95
2025-05-23T14:37:32.792892Z,88.0,126.0,20.28
2025-05-23T14:37:34.754862Z,66.0,292.0,25.7
2025-05-23T14:37:36.759492Z,73.0,215.0,25.54
2025-05-23T14:37:38.782931Z,85.0,360.0,17.5
2025-05-23T14:37:40.794261Z,61.0,195.0,27.28
2025-05-23T14:37:42.824983Z,71.0,210.0,17.84
2025-05-23T14:37:44.812874Z,60.0,236.0,23.98
2025-05-23T14:37:46.788605Z,66.0,153.0,27.12
2025-05-23T14:37:48.882958Z,74.0,109.0,25.96
2025-05-23T14:37:51.025618Z,89.0,270.0,22.17
2025-05-23T14:37:52.763064Z,89.0,106.0,29.1
2025-05-23T14:37:54.779116Z,74.0,131.0,25.44
2025-05-23T14:37:56.755911Z,74.0,288.0,27.94
2025-05-23T14:37:58.782487Z,88.0,175.0,25.42
2025-05-23T14:38:00.793477Z,80.0,246.0,28.16
2025-05-23T14:38:02.825941Z,81.0,377.0,27.7
2025-05-23T14:38:04.783441Z,78.0,108.0,24.23
2025-05-23T14:38:07.088641Z,67.0,245.0,30.62
2025-05-23T14:38:08.786937Z,66.0,179.0,27.69
2025-05-23T14:38:10.770403Z,70.0,381.0,22.51
2025-05-23T14:38:12.784309Z,65.0,300.0,21.73
2025-05-23T14:38:14.782532Z,65.0,124.0,27.99
2025-05-23T14:38:16.775869Z,89.0,169.0,30.55
2025-05-23T14:38:18.780927Z,64.0,366.0,23.11
2025-05-23T14:38:20.816255Z,75.0,320.0,26.55
2025-05-23T14:38:22.783595Z,71.0,129.0,23.84
2025-05-23T14:38:24.804200Z,87.0,211.0,24.57
2025-05-23T14:38:26.846244Z,63.0,221.0,24.89
2025-05-23T14:38:28.795707Z,61.0,118.0,22.87
2025-05-23T14:38:31.112322Z,82.0,363.0,23.91
2025-05-23T14:38:32.801323Z,64.0,343.0,27.36
2025-05-23T14:38:34.785977Z,67.0,350.0,27.11
2025-05-23T14:38:36.803343Z,70.0,369.0,21.44
2025-05-23T14:38:39.037254Z,72.0,176.0,23.36
2025-05-23T14:38:40.800772Z,77.0,384.0,22.91
2025-05-23T14:38:42.785314Z,76.0,348.0,23.9
2025-05-23T14:38:44.816954Z,86.0,156.0,27.17
2025-05-23T14:38:46.803237Z,76.0,315.0,28.14
2025-05-23T14:38:48.817342Z,83.0,209.0,20.62
2025-05-23T14:38:50.822411Z,65.0,214.0,23.96
2025-05-23T14:38:52.813599Z,62.0,104.0,23.86
2025-05-23T14:38:55.014615Z,71.0,278.0,29.01
2025-05-23T14:38:56.879036Z,84.0,302.0,24.3
2025-05-23T14:38:58.818455Z,71.0,193.0,25.78
2025-05-23T14:39:00.823050Z,69.0,238.0,29.4
2025-05-23T14:39:02.827635Z,75.0,383.0,27.46
2025-05-23T14:39:04.808826Z,71.0,372.0,27.06
2025-05-23T14:39:06.801386Z,86.0,260.0,23.36
2025-05-23T14:39:09.142756Z,72.0,327.0,24.21
2025-05-23T14:39:10.813568Z,87.0,202.0,23.1
2025-05-23T14:39:12.801048Z,74.0,380.0,26.54
2025-05-23T14:39:14.849304Z,89.0,273.0,22.0
2025-05-23T14:39:16.821989Z,75.0,146.0,29.02
2025-05-23T14:39:18.825375Z,83.0,214.0,19.98
2025-05-23T14:39:20.868396Z,78.0,243.0,25.18
2025-05-23T14:39:22.821562Z,79.0,323.0,28.99
2025-05-23T14:39:24.839001Z,65.0,128.0,27.27
2025-05-23T14:39:26.826982Z,74.0,226.0,26.15
2025-05-23T14:39:28.814234Z,84.0,247.0,23.09
2025-05-23T14:39:30.808698Z,63.0,171.0,24.1
2025-05-23T14:39:32.824339Z,66.0,143.0,30.31
2025-05-23T14:39:34.826720Z,60.0,108.0,28.43
2025-05-23T14:39:36.866418Z,87.0,195.0,24.67
2025-05-23T14:39:38.822650Z,63.0,190.0,18.73
2025-05-23T14:39:40.956064Z,73.0,236.0,24.48
2025-05-23T14:39:42.815216Z,76.0,316.0,27.09
2025-05-23T14:39:44.839995Z,79.0,385.0,21.96
2025-05-23T14:39:46.828213Z,85.0,374.0,21.0
2025-05-23T14:39:48.845282Z,68.0,172.0,22.55
2025-05-23T14:39:50.820692Z,89.0,212.0,18.73
2025-05-23T14:39:52.827102Z,67.0,143.0,29.11
2025-05-23T14:39:54.863464Z,85.0,147.0,26.95
2025-05-23T14:39:56.843068Z,88.0,250.0,26.02
2025-05-23T14:39:58.851934Z,80.0,217.0,26.21
2025-05-23T14:40:00.958031Z,77.0,369.0,29.05
2025-05-23T14:40:02.860794Z,77.0,119.0,20.2
2025-05-23T14:40:04.827867Z,64.0,305.0,21.11
2025-05-23T14:40:06.848612Z,61.0,212.0,22.23
2025-05-23T14:40:08.952847Z,80.0,174.0,18.69
2025-05-23T14:40:10.872004Z,82.0,286.0,29.17
2025-05-23T14:40:12.862100Z,66.0,306.0,24.61
2025-05-23T14:40:14.841602Z,75.0,227.0,24.83
2025-05-23T14:40:16.847351Z,82.0,123.0,29.44
2025-05-23T14:40:18.845213Z,77.0,389.0,19.3
2025-05-23T14:40:20.850836Z,74.0,399.0,28.86
2025-05-23T14:40:22.847869Z,62.0,154.0,26.19
2025-05-23T14:40:24.855171Z,68.0,353.0,27.08
2025-05-23T14:40:26.849114Z,71.0,156.0,26.53
2025-05-23T14:40:28.840800Z,68.0,237.0,21.87
2025-05-23T14:40:30.869382Z,76.0,285.0,23.17
2025-05-23T14:40:32.857732Z,85.0,111.0,23.5
2025-05-23T14:40:34.864974Z,78.0,227.0,26.28
2025-05-23T14:40:36.864349Z,86.0,355.0,20.63
2025-05-23T14:40:38.845707Z,75.0,240.0,25.58
2025-05-23T14:40:40.865263Z,63.0,322.0,19.75
2025-05-23T14:40:42.852989Z,87.0,394.0,20.43
2025-05-23T14:40:44.873168Z,73.0,228.0,24.63
2025-05-23T14:40:46.854343Z,66.0,149.0,21.0
2025-05-23T14:40:48.907737Z,81.0,370.0,18.88
2025-05-23T14:40:50.884032Z,65.0,223.0,27.11
2025-05-23T14:40:52.932816Z,73.0,313.0,20.96
2025-05-23T14:40:54.877287Z,66.0,331.0,22.34
2025-05-23T14:40:56.875120Z,72.0,175.0,21.95
2025-05-23T14:40:58.866028Z,79.0,208.0,18.78
2025-05-23T14:41:00.866451Z,73.0,346.0,24.22
2025-05-23T14:41:02.869542Z,70.0,149.0,27.65
2025-05-23T14:41:04.865793Z,63.0,203.0,25.36
2025-05-23T14:41:06.892024Z,68.0,252.0,22.65
2025-05-23T14:41:09.114987Z,80.0,120.0,29.37
2025-05-23T14:41:10.864256Z,85.0,224.0,26.91
2025-05-23T14:41:12.908126Z,64.0,319.0,28.06
2025-05-23T14:41:14.883097Z,60.0,170.0,19.28
2025-05-23T14:41:16.895661Z,73.0,187.0,28.63
2025-05-23T14:41:18.886693Z,82.0,224.0,25.5
2025-05-23T14:41:20.885923Z,68.0,147.0,31.12
2025-05-23T14:41:22.885708Z,63.0,162.0,25.12
2025-05-23T14:41:24.892907Z,80.0,131.0,26.52
2025-05-23T14:41:26.886340Z,69.0,368.0,27.31
2025-05-23T14:41:28.884192Z,66.0,225.0,29.24
2025-05-23T14:41:30.885334Z,78.0,332.0,21.68
2025-05-23T14:41:32.884003Z,81.0,332.0,29.38
2025-05-23T14:41:34.890410Z,69.0,229.0,25.69
2025-05-23T14:41:36.962934Z,61.0,216.0,24.89
2025-05-23T14:41:38.889038Z,83.0,294.0,25.61
2025-05-23T14:41:40.888295Z,78.0,241.0,23.08
2025-05-23T14:41:42.943235Z,67.0,229.0,21.55
2025-05-23T14:41:44.900108Z,72.0,365.0,21.85
2025-05-23T14:41:46.884848Z,89.0,286.0,24.17
2025-05-23T14:41:48.884463Z,79.0,137.0,19.71
2025-05-23T14:41:50.922792Z,65.0,271.0,23.43
2025-05-23T14:41:52.901282Z,75.0,207.0,22.23
2025-05-23T14:41:54.903998Z,86.0,205.0,26.64
2025-05-23T14:41:56.908171Z,75.0,329.0,25.23
2025-05-23T14:41:58.908758Z,80.0,224.0,29.6
2025-05-23T14:42:00.954529Z,75.0,306.0,29.47
2025-05-23T14:42:02.936388Z,79.0,338.0,20.3
2025-05-23T14:42:04.917855Z,84.0,136.0,21.19
2025-05-23T14:42:06.913080Z,60.0,162.0,24.52
2025-05-23T14:42:08.914413Z,60.0,288.0,22.91
2025-05-23T14:42:10.906867Z,81.0,357.0,23.46
2025-05-23T14:42:12.931048Z,76.0,244.0,24.65
2025-05-23T14:42:14.903972Z,68.0,255.0,21.6
2025-05-23T14:42:16.904357Z,75.0,292.0,21.12
2025-05-23T14:42:18.914338Z,69.0,133.0,26.94
2025-05-23T14:42:20.903137Z,87.0,206.0,28.99
2025-05-23T14:42:22.953634Z,79.0,214.0,21.06
2025-05-23T14:42:24.904437Z,67.0,316.0,30.33
2025-05-23T14:42:26.910407Z,79.0,342.0,24.05
2025-05-23T14:42:29.031299Z,71.0,336.0,27.27
2025-05-23T14:42:30.902500Z,66.0,369.0,25.13
2025-05-23T14:42:32.906782Z,75.0,343.0,25.61
2025-05-23T14:42:34.932812Z,83.0,168.0,18.53
2025-05-23T14:42:36.974230Z,65.0,303.0,20.0
2025-05-23T14:42:38.923120Z,66.0,213.0,29.66
2025-05-23T14:42:40.966008Z,83.0,205.0,25.11
2025-05-23T14:42:42.912796Z,72.0,215.0,29.06
2025-05-23T14:42:45.065543Z,85.0,375.0,25.11
2025-05-23T14:42:46.919182Z,73.0,205.0,27.15
2025-05-23T14:42:48.923044Z,63.0,249.0,20.13
2025-05-23T14:42:50.914806Z,65.0,201.0,24.37
2025-05-23T14:42:52.928198Z,70.0,134.0,27.57
2025-05-23T14:42:54.934820Z,61.0,334.0,24.3
2025-05-23T14:42:56.917446Z,66.0,179.0,27.69
2025-05-23T14:42:58.994290Z,74.0,381.0,30.42
2025-05-23T14:43:00.963022Z,67.0,128.0,29.79
2025-05-23T14:43:02.963074Z,75.0,380.0,21.07
2025-05-23T14:43:04.969650Z,85.0,155.0,27.55
2025-05-23T14:43:06.956019Z,89.0,137.0,20.16
2025-05-23T14:43:08.949396Z,73.0,378.0,30.44
2025-05-23T14:43:10.930331Z,73.0,170.0,22.0
2025-05-23T14:43:12.945198Z,65.0,309.0,28.11
2025-05-23T14:43:15.155786Z,78.0,306.0,25.72
2025-05-23T14:43:17.009680Z,63.0,193.0,25.47
2025-05-23T14:43:18.932404Z,81.0,188.0,20.39
2025-05-23T14:43:20.955630Z,77.0,199.0,23.55
2025-05-23T14:43:22.953089Z,80.0,110.0,24.66
2025-05-23T14:43:24.952880Z,72.0,348.0,26.52
2025-05-23T14:43:26.945450Z,65.0,109.0,29.53
2025-05-23T14:43:28.944258Z,78.0,281.0,28.98
2025-05-23T14:43:30.945881Z,60.0,218.0,27.73
2025-05-23T14:43:32.953117Z,69.0,239.0,23.15
2025-05-23T14:43:34.934693Z,62.0,311.0,21.92
2025-05-23T14:43:36.934455Z,75.0,392.0,25.92
2025-05-23T14:43:38.952800Z,62.0,126.0,25.89
2025-05-23T14:43:40.954582Z,65.0,142.0,25.87
2025-05-23T14:43:42.948218Z,88.0,141.0,23.83
2025-05-23T14:43:44.956634Z,87.0,313.0,31.29
2025-05-23T14:43:46.953510Z,79.0,302.0,17.95
2025-05-23T14:43:48.964145Z,60.0,327.0,25.73
2025-05-23T14:43:50.947212Z,72.0,397.0,27.05
2025-05-23T14:43:52.993080Z,81.0,284.0,24.14
2025-05-23T14:43:55.216122Z,69.0,271.0,21.1
2025-05-23T14:43:56.944207Z,78.0,284.0,28.02
2025-05-23T14:43:58.954659Z,65.0,369.0,22.52
2025-05-23T14:44:01.183177Z,85.0,190.0,26.98
2025-05-23T14:44:03.023761Z,65.0,299.0,25.06
2025-05-23T14:44:05.012186Z,87.0,369.0,28.7
2025-05-23T14:44:07.003548Z,89.0,314.0,27.03
2025-05-23T14:44:08.973932Z,69.0,306.0,26.71
2025-05-23T14:44:10.973203Z,84.0,294.0,25.94
2025-05-23T14:44:13.152487Z,62.0,315.0,25.4
2025-05-23T14:44:14.975711Z,66.0,369.0,25.13
2025-05-23T14:44:16.997251Z,74.0,209.0,24.02
2025-05-23T14:44:18.972959Z,83.0,234.0,28.98
